step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
690,TRANSFER,299468.76,100146.0,0.0,350963.09,650431.85,0
186,TRANSFER,927214.43,285636.55,0.0,2457974.49,3385188.92,0
159,CASH_OUT,44791.17,0.0,0.0,714304.03,759095.2,0
370,CASH_OUT,204953.12,126241.0,0.0,289130.65,494083.77,0
375,CASH_OUT,78681.29,122692.0,44010.71,0.0,78681.29,0
163,TRANSFER,390402.77,0.0,0.0,462379.31,852782.08,0
301,CASH_OUT,51636.08,6021.0,0.0,2468781.28,2520417.36,0
162,CASH_OUT,334518.0,0.0,0.0,1042143.18,1376661.18,0
226,CASH_OUT,80679.17,41754.0,0.0,31002.44,111681.61,0
44,CASH_OUT,193987.62,0.0,0.0,203223.25,397210.86,0
303,TRANSFER,831302.48,0.0,0.0,3284251.2,4115553.68,0
203,CASH_OUT,27296.69,0.0,0.0,199494.46,226791.15,0
404,CASH_OUT,21898.39,0.0,0.0,8065938.14,8087836.53,0
18,CASH_OUT,213880.51,0.0,0.0,293116.48,413308.79,0
398,CASH_OUT,45911.0,0.0,0.0,533566.18,579477.18,0
333,CASH_OUT,91005.58,15725.0,0.0,538811.63,629817.21,0
225,TRANSFER,50130.76,48453.0,0.0,0.0,50130.76,0
204,CASH_OUT,45189.34,0.0,0.0,821603.0,866792.34,0
347,TRANSFER,630026.99,92573.0,0.0,0.0,630026.99,0
416,TRANSFER,505908.55,321219.0,0.0,1656135.33,2162043.88,0
402,CASH_OUT,238794.65,10118.0,0.0,310993.98,549788.63,0
214,CASH_OUT,53511.62,131586.44,78074.82,499701.24,553212.86,0
538,CASH_OUT,67695.37,285.0,0.0,34193.71,101889.07,0
35,CASH_OUT,79924.32,0.0,0.0,231448.98,311373.31,0
408,TRANSFER,110088.82,51291.0,0.0,0.0,110088.82,0
41,CASH_OUT,49764.74,345922.0,296157.26,7094884.28,7144649.02,0
131,CASH_OUT,430439.14,30476.0,0.0,122950.14,553389.28,0
17,CASH_OUT,165123.82,0.0,0.0,1342933.09,1508056.91,0
40,CASH_OUT,219709.67,0.0,0.0,337469.47,557179.13,0
299,CASH_OUT,56009.23,314982.0,258972.77,948073.92,1004083.16,0
204,CASH_OUT,176267.93,0.0,0.0,700797.79,877065.72,0
253,CASH_OUT,47813.49,0.0,0.0,266414.51,314228.0,0
298,TRANSFER,2220203.47,4873.0,0.0,3894.57,2224098.04,0
231,CASH_OUT,185402.22,0.0,0.0,1039436.92,1224839.13,0
231,CASH_OUT,219082.88,0.0,0.0,303147.01,522229.89,0
181,TRANSFER,990754.97,9254.0,0.0,160661.0,1151415.97,0
135,TRANSFER,85525.33,0.0,0.0,99980.09,185505.43,0
230,CASH_OUT,71623.28,0.0,0.0,256652.36,328275.64,0
275,TRANSFER,232937.76,0.0,0.0,891662.28,1124600.03,0
396,CASH_OUT,343420.86,0.0,0.0,2511707.52,2855128.37,0
10,CASH_OUT,38188.56,0.0,0.0,289878.74,328067.31,0
12,TRANSFER,122763.61,409841.0,287077.39,0.0,234765.61,0
282,TRANSFER,10973.02,0.0,0.0,611264.67,622237.69,0
684,CASH_OUT,201264.92,26414.0,0.0,1193307.5,1394572.43,0
355,CASH_OUT,37875.44,0.0,0.0,9476239.11,9514114.55,0
403,CASH_OUT,154955.11,52156.0,0.0,0.0,154955.11,0
596,CASH_OUT,281027.78,0.0,0.0,310433.85,591461.64,0
308,CASH_OUT,198089.9,0.0,0.0,591669.4,789759.29,0
130,TRANSFER,499228.81,0.0,0.0,4756603.97,5255832.78,0
42,CASH_OUT,12145.47,0.0,0.0,36358.13,48503.6,0
231,TRANSFER,194148.29,1857.0,0.0,60950.39,255098.67,0
132,CASH_OUT,63102.13,0.0,0.0,782250.51,845352.64,0
681,CASH_OUT,327293.55,280344.0,0.0,0.0,327293.55,0
178,CASH_OUT,42687.11,10828.0,0.0,0.0,42687.11,0
95,TRANSFER,530676.88,0.0,0.0,6345376.48,6876053.36,0
225,CASH_OUT,30036.66,0.0,0.0,1056187.98,1086224.64,0
401,CASH_OUT,53794.38,5465.09,0.0,739901.65,793696.03,0
348,CASH_OUT,394822.12,21727.0,0.0,119467.8,514289.92,0
233,CASH_OUT,56415.82,2139.45,0.0,1281090.72,1337506.53,0
279,TRANSFER,102516.47,0.0,0.0,1756024.65,1858541.12,0
325,TRANSFER,1023612.39,261161.86,0.0,6614976.45,7638588.85,0
184,TRANSFER,153530.0,10599.0,0.0,456810.25,610340.25,0
43,CASH_OUT,113313.29,0.0,0.0,422079.73,535393.02,0
586,CASH_OUT,86021.62,275892.0,189870.38,306456.78,392478.4,0
255,CASH_OUT,177906.56,0.0,0.0,210227.07,388133.63,0
331,CASH_OUT,259128.1,0.0,0.0,1263025.85,1522153.94,0
140,CASH_OUT,288327.15,0.0,0.0,1088410.78,1376737.93,0
156,CASH_OUT,321274.25,0.0,0.0,938050.88,1259325.13,0
177,CASH_OUT,193414.41,797.0,0.0,1376495.94,1569910.34,0
40,CASH_OUT,39035.39,0.0,0.0,1100191.92,1407488.91,0
399,CASH_OUT,236419.15,8011.0,0.0,5976045.06,6212464.21,0
303,TRANSFER,358232.23,0.0,0.0,557160.58,915392.81,0
163,CASH_OUT,57338.47,0.0,0.0,856899.88,914238.35,0
37,CASH_OUT,330531.1,20969.0,0.0,66850.36,397381.46,0
133,CASH_OUT,113297.85,0.0,0.0,792086.98,809962.92,0
136,CASH_OUT,141482.27,706390.0,564907.73,927235.64,1068717.92,0
544,CASH_OUT,15706.73,0.0,0.0,255945.73,271652.46,0
131,CASH_OUT,66434.69,0.0,0.0,989010.59,1055445.28,0
189,CASH_OUT,148734.7,0.0,0.0,545276.47,694011.17,0
280,TRANSFER,78951.48,90.0,0.0,285786.88,364738.36,0
285,CASH_OUT,14009.53,0.0,0.0,77420.38,91429.9,0
254,CASH_OUT,198683.73,257618.99,58935.26,435626.1,634309.83,0
12,CASH_OUT,163335.75,0.0,0.0,4340666.79,4172599.8,0
13,CASH_OUT,311651.31,258499.34,0.0,377.09,312028.41,0
158,TRANSFER,369823.1,117931.0,0.0,0.0,369823.1,0
323,CASH_OUT,161629.42,7509.0,0.0,53097.27,214726.69,0
405,TRANSFER,256509.47,10718.0,0.0,743724.21,640125.79,0
40,CASH_OUT,398799.28,5854.0,0.0,2756169.12,3154968.4,0
257,CASH_OUT,155154.32,9025.0,0.0,548338.55,703492.86,0
324,TRANSFER,789188.73,43610.0,0.0,21274.0,925465.69,0
136,CASH_OUT,97299.48,15556.0,0.0,0.0,105370.12,0
37,CASH_OUT,60656.05,0.0,0.0,1275354.52,1336010.57,0
397,CASH_OUT,188313.2,10858.0,0.0,0.0,188313.2,0
595,CASH_OUT,126181.39,0.0,0.0,599392.03,725573.42,0
303,CASH_OUT,387566.74,749903.0,362336.26,5853630.94,6241197.68,0
16,CASH_OUT,499037.6,23468.0,0.0,0.0,1098696.97,0
299,CASH_OUT,369931.2,59791.0,0.0,0.0,369931.2,0
13,CASH_OUT,178468.24,0.0,0.0,744361.25,922829.49,0
374,CASH_OUT,19979.12,0.0,0.0,43743.44,63722.56,0
396,CASH_OUT,14894.49,12955.0,0.0,5684426.18,5699320.68,0
285,CASH_OUT,2701.54,32860.0,30158.46,2045236.53,2047938.07,0
164,CASH_OUT,28990.42,0.0,0.0,654999.58,683990.0,0
258,CASH_OUT,343090.78,19672.0,0.0,204023.01,547113.79,0
325,CASH_OUT,19925.19,0.0,0.0,1972035.14,1991960.33,0
17,CASH_OUT,222754.98,19996.0,0.0,351601.66,574356.64,0
13,CASH_OUT,167469.65,159412.0,0.0,1642.56,169112.21,0
282,CASH_OUT,36878.8,2155.0,0.0,0.0,36878.8,0
400,CASH_OUT,308367.02,0.0,0.0,831091.39,1139458.41,0
306,CASH_OUT,308385.78,9960.0,0.0,0.0,308385.78,0
451,CASH_OUT,65854.37,0.0,0.0,2952870.54,3018724.91,0
181,CASH_OUT,271781.14,0.0,0.0,314754.89,715724.34,0
301,CASH_OUT,219534.22,0.0,0.0,224415.22,443949.44,0
17,CASH_OUT,302589.8,9042.0,0.0,453978.66,756568.46,0
407,TRANSFER,210687.65,177.0,0.0,209845.5,420533.15,0
231,CASH_OUT,84094.02,0.0,0.0,918385.11,1002479.13,0
9,TRANSFER,662531.81,0.0,0.0,9864994.86,11156290.49,0
328,TRANSFER,4282353.73,30345.0,0.0,0.0,4282353.73,0
283,CASH_OUT,21373.41,151430.0,130056.59,36798.37,58171.77,0
397,TRANSFER,178114.59,0.0,0.0,12984891.62,13163006.21,0
260,CASH_OUT,16931.74,15771.0,0.0,60982.68,77914.42,0
161,CASH_OUT,196598.57,299126.0,102527.43,0.0,365938.97,0
235,CASH_OUT,246729.57,0.0,0.0,723194.18,969923.76,0
234,CASH_OUT,602441.26,83.0,0.0,2686005.22,3288446.47,0
404,CASH_OUT,47921.17,0.0,0.0,186035.2,233956.37,0
153,CASH_OUT,152405.41,59494.0,0.0,0.0,152405.41,0
132,CASH_OUT,47049.81,0.0,0.0,1575285.87,1622335.69,0
334,TRANSFER,3481363.49,0.0,0.0,5921925.23,9403288.72,0
379,TRANSFER,38704.51,35884.62,0.0,72748.9,111453.41,0
252,CASH_OUT,177540.89,264.0,0.0,0.0,177540.89,0
22,CASH_OUT,399900.09,0.0,0.0,2864049.07,3263949.16,0
43,TRANSFER,203845.18,0.0,0.0,1209533.87,1433897.42,0
18,CASH_OUT,54815.56,10841.0,0.0,61070.1,115885.66,0
252,CASH_OUT,27705.04,0.0,0.0,144588.06,172293.1,0
328,TRANSFER,3262965.58,0.0,0.0,10000000.0,13262965.58,0
15,CASH_OUT,55078.58,0.0,0.0,355202.03,410280.6,0
226,CASH_OUT,65896.84,0.0,0.0,232245.36,298142.2,0
302,CASH_OUT,15279.6,0.0,0.0,892272.3,909456.61,0
501,CASH_OUT,534470.98,534470.98,0.0,741.07,535212.06,1
356,CASH_OUT,253439.26,0.0,0.0,2360656.41,2614095.68,0
35,TRANSFER,1322323.08,30139.0,0.0,25951.57,1348274.65,0
350,TRANSFER,223453.49,102027.0,0.0,1268387.92,1491841.41,0
451,CASH_OUT,276074.4,140032.65,0.0,529398.18,805472.58,0
370,CASH_OUT,292974.38,3025.0,0.0,3273874.93,3566849.31,0
375,CASH_OUT,213167.35,0.0,0.0,1167960.27,1381127.62,0
277,TRANSFER,199115.08,0.0,0.0,357181.97,556297.05,0
236,CASH_OUT,64218.39,104472.0,40253.61,1710518.17,1774736.56,0
206,CASH_OUT,12144.93,0.0,0.0,255520.75,267665.69,0
184,CASH_OUT,329544.69,123.0,0.0,1255763.92,1585308.61,0
300,CASH_OUT,112479.04,29796.0,0.0,4073280.99,4185760.03,0
229,TRANSFER,429244.16,17618.0,0.0,545164.82,974408.97,0
186,CASH_OUT,430459.12,41948.0,0.0,0.0,430459.12,0
260,TRANSFER,41977.52,0.0,0.0,381168.53,423146.05,0
588,CASH_OUT,276279.1,0.0,0.0,374230.0,650509.1,0
225,CASH_OUT,161148.42,0.0,0.0,3333519.88,3494668.31,0
303,CASH_OUT,201423.37,17170.0,0.0,1709232.56,1910655.93,0
180,CASH_OUT,97575.52,0.0,0.0,315194.4,412769.91,0
163,CASH_OUT,27236.25,4451.0,0.0,436287.66,463523.91,0
155,CASH_OUT,190922.45,0.0,0.0,1507250.43,1698172.88,0
255,TRANSFER,405482.77,10184.4,0.0,20812018.06,21217500.82,0
589,TRANSFER,729148.77,0.0,0.0,781613.2,1510761.97,0
41,TRANSFER,30307.77,0.0,0.0,474410.5,504718.27,0
251,CASH_OUT,153248.93,110279.0,0.0,0.0,153248.93,0
276,CASH_OUT,61151.1,120.0,0.0,2917044.47,2978195.57,0
261,TRANSFER,410378.22,0.0,0.0,415165.69,825543.91,0
396,CASH_OUT,64748.09,41434.0,0.0,587059.86,651807.95,0
186,CASH_OUT,16693.2,0.0,0.0,212968.86,229662.05,0
330,CASH_OUT,46379.95,132738.0,86358.05,0.0,46379.95,0
37,CASH_OUT,35883.77,0.0,0.0,123513.01,159396.78,0
190,CASH_OUT,110387.9,758.0,0.0,165621.4,276009.3,0
250,CASH_OUT,31295.81,0.0,0.0,638392.89,669688.69,0
353,TRANSFER,2111663.57,35862.0,0.0,11179256.11,13431626.73,0
211,CASH_OUT,255780.2,10853.0,0.0,30529.09,286309.29,0
379,CASH_OUT,57593.43,51499.0,0.0,3298605.05,3356198.48,0
139,CASH_OUT,185642.87,20926.0,0.0,394023.45,579666.32,0
141,CASH_OUT,100634.32,21779.0,0.0,164879.94,265514.26,0
503,CASH_OUT,71483.06,0.0,0.0,304610.24,376093.3,0
11,CASH_OUT,6401.09,101234.68,94833.59,161608.01,168009.1,0
44,CASH_OUT,163567.36,20839.0,0.0,0.0,163567.36,0
252,CASH_OUT,556316.1,2178.0,0.0,130303.22,686619.32,0
684,TRANSFER,503251.77,0.0,0.0,2613415.61,3116667.38,0
401,CASH_OUT,50364.39,52625.0,2260.61,74013.92,124378.31,0
183,TRANSFER,279632.74,0.0,0.0,817705.01,1097337.75,0
183,CASH_OUT,183877.72,29766.0,0.0,0.0,183877.72,0
527,TRANSFER,5476.43,0.0,0.0,992092.25,997568.67,0
11,TRANSFER,382855.48,0.0,0.0,412532.63,795388.11,0
43,CASH_OUT,35288.76,48523.0,13234.24,0.0,322050.44,0
369,CASH_OUT,412694.54,0.0,0.0,451195.54,723965.53,0
403,CASH_OUT,140333.17,0.0,0.0,933702.72,1074035.89,0
234,CASH_OUT,52261.04,0.0,0.0,348139.42,400400.46,0
227,CASH_OUT,21669.91,0.0,0.0,3428213.27,3449883.19,0
185,TRANSFER,118431.58,0.0,0.0,1565532.25,1683963.83,0
401,CASH_OUT,439060.81,0.0,0.0,10166819.01,10605879.81,0
18,CASH_OUT,171531.04,649.0,0.0,585.0,0.0,0
253,CASH_OUT,109684.44,22347.26,0.0,297985.89,407670.34,0
358,CASH_OUT,216520.87,9670.0,0.0,4561674.15,4778195.02,0
141,CASH_OUT,157943.34,10464.0,0.0,229074.37,387017.7,0
687,TRANSFER,712547.99,0.0,0.0,1333251.2,2045799.19,0
230,CASH_OUT,177167.9,115948.0,0.0,0.0,177167.9,0
324,CASH_OUT,49223.95,632603.0,583379.05,393315.46,442539.4,0
326,CASH_OUT,41897.08,99908.0,58010.92,7845341.48,7887238.57,0
131,TRANSFER,130392.85,0.0,0.0,814187.98,944580.83,0
348,CASH_OUT,108523.54,341.0,0.0,399553.71,508077.25,0
252,CASH_OUT,275737.03,34987.0,0.0,0.0,275737.03,0
354,CASH_OUT,193289.89,0.0,0.0,288099.27,481389.17,0
455,CASH_OUT,2108589.59,2108589.59,0.0,0.0,2108589.59,1
141,CASH_OUT,129281.55,0.0,0.0,1197130.32,1326411.87,0
19,CASH_OUT,23436.23,20952.0,0.0,22724.51,46160.74,0
22,CASH_OUT,44543.54,0.0,0.0,649861.61,694405.15,0
306,CASH_OUT,88597.01,0.0,0.0,2113997.53,2202594.54,0
206,CASH_OUT,218470.68,0.0,0.0,269787.58,488258.25,0
212,CASH_OUT,149222.77,96570.69,0.0,168590.95,317813.72,0
302,TRANSFER,100874.93,0.0,0.0,319460.27,420335.2,0
186,CASH_OUT,137210.08,195187.0,57976.92,205578.88,342788.97,0
19,CASH_OUT,80659.81,0.0,0.0,842522.89,605104.6,0
305,CASH_OUT,50913.07,0.0,0.0,1895848.89,1946761.97,0
571,CASH_OUT,147545.67,10732.0,0.0,1786544.26,1934089.93,0
370,CASH_OUT,114819.32,0.0,0.0,233571.52,348390.84,0
345,TRANSFER,229816.2,319867.88,90051.69,849631.03,1079447.23,0
276,CASH_OUT,178502.4,562.0,0.0,1281322.61,1459825.01,0
335,CASH_OUT,385672.63,29129.52,0.0,550086.13,935758.76,0
403,CASH_OUT,351106.23,244733.0,0.0,691102.44,1042208.67,0
396,CASH_OUT,76740.39,0.0,0.0,9538014.7,9614755.09,0
332,CASH_OUT,104315.44,245.0,0.0,372183.45,617915.91,0
492,CASH_OUT,294043.48,67445.0,0.0,0.0,294043.48,0
349,CASH_OUT,229414.79,33491.0,0.0,2165392.27,2394807.05,0
260,CASH_OUT,37958.5,0.0,0.0,228457.75,266416.25,0
396,CASH_OUT,201985.23,0.0,0.0,1143778.86,1345764.1,0
324,CASH_OUT,108232.72,0.0,0.0,941318.64,1049551.36,0
306,CASH_OUT,136735.65,22358.0,0.0,0.0,136735.65,0
179,CASH_OUT,125600.93,11552.0,0.0,0.0,125600.93,0
163,CASH_OUT,254453.67,40.0,0.0,6509.0,260962.67,0
255,CASH_OUT,196714.25,0.0,0.0,1574778.81,1771493.06,0
500,CASH_OUT,79368.3,188041.25,108672.95,4097385.16,4176753.46,0
277,TRANSFER,166463.48,48941.0,0.0,614624.16,781087.64,0
210,TRANSFER,380376.1,2731.0,0.0,120964.09,501340.19,0
37,TRANSFER,1009479.61,17906.0,0.0,0.0,996319.06,0
372,CASH_OUT,236061.23,0.0,0.0,5738385.62,5974446.85,0
281,CASH_OUT,227366.32,38684.0,0.0,0.0,227366.32,0
43,TRANSFER,133430.56,388440.19,255009.63,6548762.33,6682192.89,0
378,CASH_OUT,71074.14,21470.0,0.0,3831709.51,3902783.65,0
206,CASH_OUT,136806.57,26253.0,0.0,1033361.15,1170167.72,0
17,CASH_OUT,52746.93,0.0,0.0,391076.71,443823.64,0
372,CASH_OUT,225541.64,0.0,0.0,1116965.19,1342506.83,0
379,CASH_OUT,50333.83,4031.0,0.0,92167.43,142501.26,0
185,CASH_OUT,250963.96,0.0,0.0,279681.65,530645.61,0
193,CASH_OUT,319232.78,0.0,0.0,2234281.51,2553514.28,0
378,CASH_OUT,263948.25,0.0,0.0,721423.94,985372.19,0
282,CASH_OUT,181487.23,0.0,0.0,1157883.39,1339370.62,0
43,CASH_OUT,341159.11,0.0,0.0,2052639.55,2393798.66,0
162,CASH_OUT,247902.68,0.0,0.0,2559701.8,2807604.48,0
156,TRANSFER,1367164.78,0.0,0.0,7878086.82,9245251.6,0
380,CASH_OUT,60656.35,0.0,0.0,321339.32,447693.52,0
404,CASH_OUT,320053.86,57753.0,0.0,0.0,320053.86,0
206,CASH_OUT,231535.39,0.0,0.0,319028.59,550563.98,0
140,CASH_OUT,284156.58,0.0,0.0,338953.07,623109.65,0
283,CASH_OUT,57544.88,49736.13,0.0,218464.28,276009.16,0
208,TRANSFER,278617.92,0.0,0.0,2580739.03,2859356.95,0
208,CASH_OUT,23983.28,30118.0,6134.72,445163.85,469147.13,0
37,CASH_OUT,398508.1,5533.0,0.0,3857659.46,4256167.56,0
401,CASH_OUT,193526.39,0.0,0.0,1077153.95,1270680.34,0
14,CASH_OUT,70880.56,0.0,0.0,700238.05,808601.76,0
403,CASH_OUT,17154.54,28342.0,11187.46,0.0,17154.54,0
160,CASH_OUT,35011.74,45423.0,10411.26,31805.23,66816.97,0
156,TRANSFER,419391.93,154082.0,0.0,942201.88,1361593.81,0
260,CASH_OUT,18856.95,0.0,0.0,183310.15,202167.1,0
252,CASH_OUT,74371.22,0.0,0.0,0.0,74371.22,0
373,CASH_OUT,264128.44,0.0,0.0,585797.44,849925.87,0
254,TRANSFER,42272.63,0.0,0.0,194440.74,236713.38,0
303,CASH_OUT,367079.83,0.0,0.0,422150.09,789229.92,0
184,CASH_OUT,197932.59,0.0,0.0,310588.36,508520.95,0
187,CASH_OUT,13964.41,0.0,0.0,4816488.86,4830453.27,0
158,CASH_OUT,17471.63,28065.0,10593.37,0.0,17471.63,0
157,CASH_OUT,209816.25,0.0,0.0,392947.29,602763.55,0
525,TRANSFER,6356.02,111814.0,105457.98,1624723.71,1631079.72,0
327,TRANSFER,47335.09,0.0,0.0,156566.13,203901.22,0
210,CASH_OUT,68471.14,525101.0,456629.86,3052184.8,3120655.93,0
15,TRANSFER,120236.68,0.0,0.0,715744.18,835980.87,0
356,CASH_OUT,199214.57,0.0,0.0,1421895.71,1621110.28,0
687,CASH_OUT,132898.15,0.0,0.0,18885111.26,19018009.41,0
404,CASH_OUT,20051.63,35207.0,15155.37,8182433.25,8202484.89,0
332,CASH_OUT,254756.03,0.0,0.0,1415124.91,1669880.94,0
664,CASH_OUT,241981.23,42749.0,0.0,95306.49,337287.72,0
259,CASH_OUT,181094.98,11400.0,0.0,87227.56,268322.54,0
349,CASH_OUT,84052.06,0.0,0.0,240746.87,324798.93,0
18,CASH_OUT,87659.11,62336.0,0.0,1469031.3,1556690.4,0
16,CASH_OUT,113576.91,0.0,0.0,357966.18,277659.11,0
232,CASH_OUT,117731.49,0.0,0.0,2031650.31,2149381.8,0
303,TRANSFER,32662.03,10075.0,0.0,382913.38,415575.4,0
252,CASH_OUT,61118.86,82230.0,21111.14,459229.58,520348.44,0
202,CASH_OUT,141947.08,0.0,0.0,717210.17,372969.61,0
178,CASH_OUT,10376.22,0.0,0.0,2615683.37,2626059.58,0
159,CASH_OUT,128100.06,0.0,0.0,8232472.77,8360572.82,0
348,CASH_OUT,308257.74,78006.0,0.0,1843484.06,2151741.8,0
41,CASH_OUT,242749.57,588.0,0.0,0.0,242749.57,0
210,CASH_OUT,55522.76,103954.0,48431.24,0.0,55522.76,0
22,CASH_OUT,80393.08,0.0,0.0,323295.72,403688.79,0
130,CASH_OUT,18897.62,0.0,0.0,701200.28,720097.9,0
14,CASH_OUT,6347.08,27758.0,21410.92,0.0,6347.08,0
12,CASH_OUT,121722.81,0.0,0.0,322903.3,465822.33,0
276,CASH_OUT,11661.75,59032.0,47370.25,0.0,11661.75,0
163,CASH_OUT,326939.96,72304.0,0.0,0.0,326939.96,0
253,CASH_OUT,7574.26,0.0,0.0,396412.39,403986.65,0
259,CASH_OUT,204730.89,0.0,0.0,1913921.77,2118652.67,0
211,CASH_OUT,175416.06,11566.0,0.0,76312.21,251728.26,0
259,TRANSFER,327564.1,46287.0,0.0,71076.45,398640.55,0
564,CASH_OUT,38001.34,0.0,0.0,150688.22,188689.56,0
397,CASH_OUT,165898.14,0.0,0.0,5857154.29,6023052.43,0
235,CASH_OUT,59373.23,0.0,0.0,130530.49,189903.72,0
304,CASH_OUT,174369.73,206607.0,32237.27,0.0,174369.73,0
227,CASH_OUT,378733.23,6062.0,0.0,181044.0,559777.23,0
350,CASH_OUT,232284.32,61860.95,0.0,412302.3,644586.62,0
158,CASH_OUT,7616.26,0.0,0.0,197468.82,205085.08,0
12,CASH_OUT,229494.52,0.0,0.0,331487.28,560981.8,0
12,CASH_OUT,214086.41,205496.0,0.0,1579573.12,1872381.79,0
18,CASH_OUT,95464.63,70741.0,0.0,802774.79,1280252.97,0
36,CASH_OUT,376027.58,0.0,0.0,973091.66,1349119.24,0
41,CASH_OUT,241840.68,156189.0,0.0,1576835.67,1456007.63,0
183,CASH_OUT,225721.34,140.0,0.0,0.0,225721.34,0
276,CASH_OUT,62986.44,178.0,0.0,0.0,62986.44,0
656,CASH_OUT,280752.2,184.0,0.0,0.0,280752.2,0
206,CASH_OUT,126891.53,214127.65,87236.12,1709629.67,1836521.19,0
36,TRANSFER,1168820.76,157099.0,0.0,9106.99,1177927.74,0
211,CASH_OUT,153971.75,0.0,0.0,245898.11,399869.86,0
325,TRANSFER,726065.76,49990.0,0.0,598022.52,1324088.28,0
374,CASH_OUT,553547.29,0.0,0.0,909613.34,1463160.63,0
228,CASH_OUT,168631.65,48902.0,0.0,0.0,168631.65,0
251,CASH_OUT,394032.87,135511.0,0.0,0.0,394032.87,0
34,CASH_OUT,269139.64,66861.0,0.0,7602878.46,7872018.1,0
252,CASH_OUT,538723.87,11109.0,0.0,127427.9,666151.77,0
178,CASH_OUT,445905.98,16656.0,0.0,464668.31,910574.29,0
140,CASH_OUT,161041.33,0.0,0.0,715187.21,876228.55,0
256,CASH_OUT,126315.93,563.0,0.0,3346616.76,3472932.69,0
232,CASH_OUT,313967.69,0.0,0.0,1280945.39,1594913.08,0
157,CASH_OUT,17064.93,59840.0,42775.07,47984.5,65049.43,0
324,CASH_OUT,188860.03,0.0,0.0,5785861.11,5974721.14,0
236,CASH_OUT,110191.76,31787.0,0.0,0.0,110191.76,0
327,TRANSFER,15255573.22,0.0,0.0,22079781.74,37335354.97,0
403,CASH_OUT,46853.45,11411.0,0.0,6732.92,53586.37,0
13,TRANSFER,459454.85,246385.0,0.0,96085.31,1077389.95,0
139,CASH_OUT,20239.62,136.0,0.0,550464.62,570704.24,0
259,CASH_OUT,176901.7,96113.0,0.0,721231.55,898133.24,0
209,CASH_OUT,204829.7,0.0,0.0,460130.26,664959.96,0
202,CASH_OUT,226952.58,21407.99,0.0,330739.89,557692.47,0
397,CASH_OUT,280521.58,0.0,0.0,2007383.17,2287904.75,0
309,CASH_OUT,42777.41,198091.78,155314.37,439471.37,482248.78,0
304,TRANSFER,5451380.82,0.0,0.0,11251521.06,16702901.88,0
565,CASH_OUT,100444.6,0.0,0.0,2926987.35,3027431.94,0
546,CASH_OUT,83185.1,0.0,0.0,851352.62,934537.72,0
525,CASH_OUT,64126.83,0.0,0.0,738994.08,803120.91,0
329,CASH_OUT,218781.01,18792.0,0.0,125348.6,344129.62,0
10,TRANSFER,731959.44,0.0,0.0,1666023.62,3812590.14,0
163,CASH_OUT,198758.17,0.0,0.0,2174362.82,2373120.99,0
304,CASH_OUT,298158.0,7999.35,0.0,1669027.94,1967185.94,0
185,CASH_OUT,25399.3,15285.0,0.0,3803457.42,3828856.72,0
322,CASH_OUT,248187.4,0.0,0.0,599762.95,847950.35,0
355,TRANSFER,802752.72,590.0,0.0,2948768.5,3751521.22,0
158,CASH_OUT,178453.54,0.0,0.0,259023.96,437477.5,0
204,CASH_OUT,158418.21,0.0,0.0,529356.4,687774.61,0
180,TRANSFER,123286.93,0.0,0.0,292525.49,415812.42,0
687,CASH_OUT,307324.23,20590.0,0.0,12794137.08,13101461.31,0
379,TRANSFER,593961.34,166691.47,0.0,1871426.62,2465387.96,0
226,CASH_OUT,224015.29,10137.0,0.0,873058.72,1097074.01,0
327,TRANSFER,660358.2,0.0,0.0,1443154.47,2103512.67,0
251,CASH_OUT,23316.83,0.0,0.0,42051.92,65368.75,0
259,CASH_OUT,159433.43,19997.0,0.0,6647521.57,6806955.0,0
374,CASH_OUT,155026.49,0.0,0.0,1532640.06,1687666.55,0
279,CASH_OUT,338479.92,0.0,0.0,1534883.28,1873363.19,0
13,CASH_OUT,129416.56,0.0,0.0,1041998.97,1171415.53,0
331,CASH_OUT,29546.29,0.0,0.0,359507.43,389053.72,0
160,CASH_OUT,292215.72,0.0,0.0,312402.82,604618.54,0
404,TRANSFER,105826.42,0.0,0.0,317830.2,423656.62,0
275,TRANSFER,16685.66,0.0,0.0,1171892.45,1188578.11,0
378,CASH_OUT,254371.93,980.0,0.0,3754508.8,4008880.73,0
282,CASH_OUT,66370.99,15360.0,0.0,2800758.98,2867129.97,0
690,CASH_OUT,45876.62,6741.63,0.0,310432.09,356308.71,0
308,CASH_OUT,57683.07,40748.0,0.0,2582660.77,2640343.84,0
335,CASH_OUT,198859.41,274.0,0.0,4442361.05,4641220.46,0
279,CASH_OUT,215645.29,100378.0,0.0,269092.55,484737.83,0
327,CASH_OUT,51120.3,14510.0,0.0,17403981.96,17455102.26,0
236,CASH_OUT,112505.34,281517.0,169011.66,2588461.15,2700966.49,0
191,CASH_OUT,216191.37,0.0,0.0,2030412.11,2246603.48,0
394,CASH_OUT,228187.22,158.0,0.0,668048.15,896235.36,0
323,CASH_OUT,484255.67,0.0,0.0,1282275.28,1965274.36,0
259,CASH_OUT,88412.66,34154.0,0.0,0.0,88412.66,0
307,CASH_OUT,329422.3,1236.0,0.0,1277547.08,1606969.38,0
260,CASH_OUT,15339.0,125096.0,109757.0,1314105.69,1329444.69,0
252,CASH_OUT,12605.63,156005.0,143399.37,0.0,12605.63,0
